,target_order,Fold,label,MAE,MSE,RMSE,MAPE,SMAPE,MSLE
5079,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",5,Prevalence Disparity,0.0606775259472319,0.0069549424820329,0.0833962977717412,398192394321.7996,0.8286400148988808,0.0052739882939982
5080,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",6,individual_fairness,0.0020345940213776,1.1100262498262033e-05,0.003331705644,0.0134465166472221,0.0134485839121772,5.82468604563707e-06
5081,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",6,Group Size Disparity,0.335418299259465,0.1752137339030539,0.4185853961894202,528146532787.8955,0.7378931719248152,0.076111128021447
5082,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",6,disparate_parity,0.1047835458460763,0.0220369207243063,0.1484483773043892,813351511321.5118,0.7373364458551025,0.013455840096529
5083,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",6,equal_opportunity,0.1122464093354538,0.0289457358974821,0.1701344641672644,1139776956142.5757,0.7735926314695789,0.0166485877083373
5084,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",6,Prevalence Disparity,0.0619864283321264,0.0076830069824651,0.0876527636898299,62.48542850436196,0.8463425042931433,0.0056987914401181
5085,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",7,individual_fairness,0.002106195057563,1.93328872264123e-05,0.0043969179235473,0.0166262276896638,0.015410182779078,1.2220631295748172e-05
5086,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",7,Group Size Disparity,0.3315320150480882,0.172482083054074,0.4153096231175892,7538572133418.027,0.726062481217441,0.0738691736761908
5087,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",7,disparate_parity,0.1006371064834834,0.0203396743220267,0.14261723010221,337214747097.3641,0.7219744307265759,0.0126469938895409
5088,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",7,equal_opportunity,0.1128881630577169,0.0294180259077952,0.1715168385546888,730705274288.6959,0.7537098592070598,0.0169177296187542
5089,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",7,Prevalence Disparity,0.0592653257381241,0.0067310904356594,0.0820432229721592,7.893264736912899,0.8000316577471142,0.0051205070074165
5090,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",8,individual_fairness,0.0021590413626632,1.2603605455942771e-05,0.0035501556946059,0.0137217301176193,0.013915708316066,6.747712381143568e-06
5091,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",8,Group Size Disparity,0.3404131686738298,0.1783774010673953,0.4223474885297595,5618188415247.781,0.7523824118471798,0.0768031448181701
5092,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",8,disparate_parity,0.098760923459904,0.0194903803112129,0.139607952177564,514098979015.9287,0.7115962086493983,0.0122339763658841
5093,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",8,equal_opportunity,0.1122269675019349,0.0283205369374365,0.1682870670534028,996329194045.624,0.7736598035207342,0.0168894492913587
5094,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",8,Prevalence Disparity,0.0606373205794556,0.0068996150145204,0.0830639212565864,208953208119.92804,0.8259638964406307,0.0052542711911306
5095,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",9,individual_fairness,0.0020488726651027,1.4790499201536964e-05,0.0038458418066188,0.0136239089420582,0.0135103585210308,7.173976346195807e-06
5096,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",9,Group Size Disparity,0.3287208553594438,0.1676737085280022,0.4094798023443919,1395648438321.4146,0.7170555049140803,0.071995036973862
5097,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",9,disparate_parity,0.1020190606389224,0.0211926215951632,0.1455768580343841,383154662031.66113,0.7314842958428465,0.0132609569209324
5098,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",9,equal_opportunity,0.113618220523636,0.0295700810971429,0.171959533312762,462718311328.74695,0.7648553386212993,0.0171965982659256
5099,"['individual_fairness', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity', 'Prevalence Disparity']",9,Prevalence Disparity,0.0595072049490779,0.0067217470573675,0.0819862613940139,20.299528137965083,0.8321743196769258,0.0051533907558431
5100,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",0,individual_fairness,0.0023082433750138,2.394699669194885e-05,0.0048935668680369,0.0157156555852158,0.0157547926261295,8.41911170767061e-06
5101,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",0,Prevalence Disparity,0.0617943877969775,0.007507090092036,0.0866434653741182,33.10114549021099,0.8247429780951587,0.0056930887678904
5102,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",0,Group Size Disparity,0.3381682521852562,0.1784672143658139,0.4224538014574066,6748344801293.153,0.7206430244724527,0.0753990804234275
5103,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",0,equal_opportunity,0.1173133750775648,0.0325229748747704,0.1803412733535239,734185270956.7528,0.7675425661835168,0.0187895148820337
5104,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",0,disparate_parity,0.1055056110813042,0.0222626873204469,0.1492068608357102,835219107196.4833,0.7441175371731554,0.0138704393935342
5105,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",1,individual_fairness,0.0020242841830354,1.87467586256386e-05,0.0043297527210729,0.0146725631263255,0.0145912899042892,9.121624347335055e-06
5106,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",1,Prevalence Disparity,0.0620947299136841,0.0075662338388834,0.086984101069583,6.362851795129615,0.8163409884162642,0.0056594047191703
5107,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",1,Group Size Disparity,0.3481670578634989,0.1894882342449385,0.4353024629438002,2211341422754.821,0.7454411454516607,0.0802638432068998
5108,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",1,equal_opportunity,0.1114624059200875,0.0281298168340955,0.1677194587222829,1025612545127.5854,0.7589769948550358,0.0164951895038214
5109,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",1,disparate_parity,0.1050340355147571,0.021459849413696,0.1464918066435662,334985419970.4054,0.7586281740449449,0.0134684532393889
5110,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",2,individual_fairness,0.0020695432691813,1.2231356599900537e-05,0.0034973356430146,0.014853054481104,0.0150483658517914,6.224019419212408e-06
5111,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",2,Prevalence Disparity,0.05837149205757,0.0067428586566691,0.0821149112930721,453838661333.20605,0.7966391796241049,0.0051175114982751
5112,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",2,Group Size Disparity,0.3297870787472768,0.1660310641772592,0.4074690959781604,5516930338697.41,0.7388700577866905,0.0724433001879313
5113,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",2,equal_opportunity,0.1107105466527885,0.0279595128615138,0.1672109830768119,38009753915.15684,0.7638903757809146,0.0166332345669401
5114,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",2,disparate_parity,0.0995509762243285,0.0194244381394814,0.1393715829697051,130898953721.6978,0.7177749936329683,0.0123175111855585
5115,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",3,individual_fairness,0.002429891100298,8.859504053535159e-05,0.0094124938531375,0.0164534434418471,0.0163424691165783,4.45208453811015e-05
5116,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",3,Prevalence Disparity,0.0604109263357596,0.0070604485299644,0.0840264751727956,9.42307028721794,0.8126820328112299,0.0053259196173736
5117,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",3,Group Size Disparity,0.3406848558519098,0.1796549103329969,0.4238571815281616,4392953893701.9424,0.731399503548031,0.0761223181505932
5118,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",3,equal_opportunity,0.1116859593929489,0.0299175504928443,0.1729669057734582,2184419315778.584,0.7630447157966344,0.0175973149653628
5119,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",3,disparate_parity,0.1051881268306247,0.0223106808753346,0.1493676031652603,958887009373.6896,0.7322410508971069,0.0139067623569845
5120,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",4,individual_fairness,0.0021568759413112,1.490075884598093e-05,0.0038601501066643,0.0152983200154563,0.0153574793365585,6.606796982819161e-06
5121,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",4,Prevalence Disparity,0.0593060080048803,0.0068103411823717,0.0825247913197709,5.366155968728772,0.7935575083117875,0.0051936238723951
5122,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",4,Group Size Disparity,0.3388539483378295,0.1777052746722806,0.4215510344813314,4681976205832.827,0.7263644383430756,0.0758089303940969
5123,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",4,equal_opportunity,0.11432501107942,0.0302455515168538,0.17391248234918,1569979262407.521,0.7659137303446819,0.0176822315717287
5124,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",4,disparate_parity,0.1004943796852028,0.0192993069498226,0.1389219455299364,1185131012283.984,0.7363033567438286,0.0123412905251798
5125,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",5,individual_fairness,0.0020732002513926,1.1679633888046336e-05,0.0034175479350034,0.0143313654433239,0.0144714641426823,5.602863880412539e-06
5126,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",5,Prevalence Disparity,0.0598245216663766,0.0070552418161291,0.0839954868795291,393766017835.8292,0.8152391119800191,0.005347159936686
5127,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",5,Group Size Disparity,0.334881665612368,0.1717367332439558,0.4144113092616511,6369760668712.363,0.7362917584946425,0.0746834213723025
5128,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",5,equal_opportunity,0.1122836974256569,0.0290603707723106,0.1704710261959803,571898678777.0924,0.7741639632972386,0.0171886903091899
5129,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",5,disparate_parity,0.1017089040222225,0.0203930687184295,0.1428043021705914,599660448831.9655,0.7226765320988673,0.0127713365057345
5130,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",6,individual_fairness,0.0020345940080224,1.1100261595648211e-05,0.0033317055085418,0.0134465142027806,0.0134485816751677,5.824685943226387e-06
5131,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",6,Prevalence Disparity,0.0611623630564132,0.0074420879752733,0.0862675372041729,44.45078740410671,0.8200623532783611,0.0055477041317398
5132,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",6,Group Size Disparity,0.3349962304552597,0.1771638400021044,0.4209083510719458,754204738454.9069,0.7383848744650541,0.0755490897344828
5133,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",6,equal_opportunity,0.1127905070613223,0.0302178795571688,0.1738329070031586,696515388622.39,0.7736275132644319,0.0172745611467221
5134,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",6,disparate_parity,0.1029686469144827,0.021059548885352,0.1451190851864496,820513333759.638,0.7278544025400792,0.012850401047996
5135,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",7,individual_fairness,0.0021061951154801,1.933288925292392e-05,0.0043969181539942,0.0166262281426395,0.0154101828853687,1.2220635423062385e-05
5136,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",7,Prevalence Disparity,0.0594986158001014,0.0069453878804795,0.0833389937573014,8.030437663198013,0.7847459219994802,0.0052821371005872
5137,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",7,Group Size Disparity,0.3366055076521917,0.1799691081695207,0.4242276607784088,7281219590688.51,0.7358702647342757,0.0767905271096324
5138,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",7,equal_opportunity,0.1154729526548958,0.0303949462694691,0.1743414645730301,895462271906.9828,0.7745526089685297,0.0176509748750393
5139,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",7,disparate_parity,0.1004174711082135,0.0199154994969865,0.1411222856142379,403942441872.0141,0.7269757864014482,0.0124521970144667
5140,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",8,individual_fairness,0.0021590415316948,1.2603607952997352e-05,0.0035501560462882,0.0137217350890381,0.0139157128520211,6.747713622272802e-06
5141,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",8,Prevalence Disparity,0.059000091017515,0.0068335712030823,0.0826654172135017,167024131707.14505,0.7982412191872184,0.0051951174756622
5142,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",8,Group Size Disparity,0.3445882039384768,0.1807816629263508,0.4251842693778202,5533024239243.158,0.7616324584047993,0.0777745227336167
5143,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",8,equal_opportunity,0.1120074619995595,0.0283345231256237,0.1683286164786716,1572143203660.3838,0.7871063836314679,0.0166887405370439
5144,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",8,disparate_parity,0.0994254589112516,0.0198842776332235,0.1410116223338471,594615876673.2633,0.7153281741610479,0.0122955032789253
5145,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",9,individual_fairness,0.0020488730287623,1.479050421585083e-05,0.0038458424585324,0.013623914963909,0.0135103640018041,7.173978378917558e-06
5146,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",9,Prevalence Disparity,0.0593542715160919,0.0069077878596084,0.0831131028154311,27.36314299958229,0.8143328651581377,0.0052714648896639
5147,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",9,Group Size Disparity,0.3330768831139837,0.1721735691498456,0.4149380304935252,1648526714856.9282,0.7272174540600134,0.0740356545004371
5148,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",9,equal_opportunity,0.1126530739991787,0.0289235403602783,0.1700692222604617,599252687169.3772,0.7833316628572359,0.0169515905086288
5149,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'equal_opportunity', 'disparate_parity']",9,disparate_parity,0.1004272218771968,0.0201070363355257,0.1417992818582863,493993255495.1493,0.726852535100062,0.0125663919378882
5150,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",0,individual_fairness,0.0023082434949094,2.394700100726545e-05,0.0048935673089542,0.0157156501294373,0.0157547874595914,8.419111692955058e-06
5151,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",0,Prevalence Disparity,0.0623998689772147,0.0076520116673473,0.0874757776035591,28.883846004648905,0.8293910492364783,0.005800716678735
5152,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",0,Group Size Disparity,0.3384490633258479,0.1782477361241103,0.4221939555750537,6368965753941.706,0.7271888061175447,0.0754606908337057
5153,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",0,disparate_parity,0.1043793553256783,0.0216883489423065,0.1472696470502546,523763824497.3048,0.7423708211700148,0.0136165968020315
5154,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",0,equal_opportunity,0.118467219285007,0.0339192073271467,0.1841716789496874,1196940624835.682,0.7749429424392906,0.019199063602154
5155,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",1,individual_fairness,0.0020242837409434,1.874675940401316e-05,0.0043297528109596,0.0146725658632746,0.0145912928882477,9.12162550634165e-06
5156,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",1,Prevalence Disparity,0.0618126744990257,0.0075330151529189,0.086792944142476,6.620494971700206,0.8125900035905651,0.0056653442731668
5157,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",1,Group Size Disparity,0.3467244993223887,0.1872593913804916,0.4327347818011532,2541899820487.502,0.7485384422194394,0.0797266424627926
5158,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",1,disparate_parity,0.1063396540149386,0.0218689220661971,0.1478814459835888,335935194465.4036,0.748463823182636,0.0136976498065064
5159,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",1,equal_opportunity,0.1128177758616714,0.0281185937746021,0.1676859975507856,737909750112.3745,0.7614683195172808,0.0166027287631089
5160,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",2,individual_fairness,0.0020695432010139,1.2231356773046357e-05,0.0034973356677685,0.0148530514372613,0.0150483645707604,6.224019608564902e-06
5161,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",2,Prevalence Disparity,0.058755853378092,0.0067833468679414,0.0823610761703698,428254395100.8793,0.7955433517951822,0.0051572873634774
5162,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",2,Group Size Disparity,0.3327931734988754,0.1712041091196418,0.4137681828266183,6612835968652.443,0.7412292242435577,0.0745172617455905
5163,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",2,disparate_parity,0.1007811857808606,0.0207419565809715,0.1440206810877226,124411348726.60287,0.7197996239118264,0.0130264552196471
5164,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",2,equal_opportunity,0.1128891005554313,0.0283525542150993,0.1683821671528768,166942882171.37057,0.7794183641208583,0.0169220490089775
5165,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",3,individual_fairness,0.002429891317727,8.859504579713175e-05,0.0094124941326479,0.0164534438399384,0.0163424695196064,4.452084844950853e-05
5166,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",3,Prevalence Disparity,0.060127861640286,0.0070118521366873,0.0837368027613151,9.295749155330045,0.7994757377634414,0.0053219052113735
5167,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",3,Group Size Disparity,0.3456968930615154,0.1857256542714308,0.4309589937238006,5083748691076.518,0.7377009396461032,0.0788936742281561
5168,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",3,disparate_parity,0.1048397471021471,0.0216318629176907,0.147077744467648,550289765825.905,0.7308832643509513,0.0134931014958265
5169,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",3,equal_opportunity,0.1145382447136504,0.030669153258281,0.1751261067296393,2652329892068.952,0.7831573844638069,0.0179938061180962
5170,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",4,individual_fairness,0.0021568761482388,1.4900761226462722e-05,0.0038601504150049,0.0152983192610476,0.0153574785118878,6.606797398403193e-06
5171,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",4,Prevalence Disparity,0.0597623342837761,0.0069119742815897,0.0831382840909633,5.402499315720952,0.7986780365439559,0.0052469812975351
5172,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",4,Group Size Disparity,0.3382509399736947,0.175888632202242,0.4193907869782573,4539555659237.021,0.7284796765500585,0.0748592075192134
5173,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",4,disparate_parity,0.0974243067724291,0.0187348084087464,0.1368751562875691,528517803628.7169,0.7088800367551086,0.0118860954236964
5174,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",4,equal_opportunity,0.1140532114226282,0.0301370066251181,0.1736001342888829,1125261445474.9736,0.7710264409456118,0.0176624194938886
5175,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",5,individual_fairness,0.0020732002193573,1.1679635069367268e-05,0.003417548107835,0.0143313653754631,0.0144714645756668,5.602863967799036e-06
5176,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",5,Prevalence Disparity,0.0597817397439629,0.0070166947792241,0.0837657136257079,412876402879.6148,0.8126846666336927,0.0053254177972785
5177,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",5,Group Size Disparity,0.3356789007028075,0.1738759358942245,0.4169843353103621,6840494408723.518,0.7343579169224154,0.0755057093018693
5178,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",5,disparate_parity,0.0990017346487869,0.0199642752917028,0.1412949938663888,435722460113.10297,0.699609108455775,0.0123664732765316
5179,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",5,equal_opportunity,0.1098904586731189,0.0279277011658073,0.1671158315833882,343925399097.64923,0.7655771797814181,0.016483949927371
5180,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",6,individual_fairness,0.0020345937559087,1.1100260600610133e-05,0.0033317053592132,0.0134465160795628,0.0134485840970139,5.824685271705733e-06
5181,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",6,Prevalence Disparity,0.060749627403057,0.0074177032512608,0.0861260892602286,51.42253886116664,0.8122795210000071,0.0055187428499788
5182,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",6,Group Size Disparity,0.3397006394617534,0.1808061747373976,0.4252130933278015,828558741393.1777,0.7441826282394586,0.0776319562859788
5183,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",6,disparate_parity,0.1029090003135373,0.0214631116706047,0.1465029408257892,661383068158.9541,0.7259681078603202,0.0129858537437307
5184,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",6,equal_opportunity,0.1160201380709743,0.0310400201326126,0.1761817815002805,1472586184002.7866,0.7866768303241629,0.0176380450745802
5185,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",7,individual_fairness,0.0021061954545278,1.933289179939982e-05,0.0043969184435692,0.0166262287781731,0.0154101840099591,1.222063472631502e-05
5186,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",7,Prevalence Disparity,0.0591047590843949,0.0069110123922479,0.0831324990136105,8.074030861548515,0.783920501697352,0.0052594186973165
5187,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",7,Group Size Disparity,0.3298344526503677,0.1701903384895615,0.41254131731205,8996360389929.668,0.7250342187095821,0.0731451527284343
5188,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",7,disparate_parity,0.0994531806766477,0.0195178904026173,0.139706443668921,522421276072.2809,0.7162224837262265,0.012124864447097
5189,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",7,equal_opportunity,0.1137148198115671,0.0296242996917894,0.1721171103980933,1084728891225.441,0.7560946582855318,0.0171547521318088
5190,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",8,individual_fairness,0.0021590414946005,1.2603608002422729e-05,0.0035501560532493,0.0137217306444834,0.0139157079529917,6.747713252657935e-06
5191,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",8,Prevalence Disparity,0.0591196157894493,0.0068322430175157,0.0826573833212482,142236902064.2208,0.7956892063125303,0.0052005437614375
5192,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",8,Group Size Disparity,0.3426198829302707,0.1795375520652355,0.4237187180963753,5604713565185.879,0.7581918015860217,0.0772494061893229
5193,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",8,disparate_parity,0.099626086213431,0.0202096735740457,0.1421607314768946,870286919681.3425,0.7087535744804504,0.0126377601464983
5194,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",8,equal_opportunity,0.1113072217427279,0.027393458029168,0.1655096916472507,1324380751750.9768,0.7784257394242895,0.0162140081081678
5195,"['individual_fairness', 'Prevalence Disparity', 'Group Size Disparity', 'disparate_parity', 'equal_opportunity']",9,individual_fairness,0.00204887267963,1.4790499204229788e-05,0.0038458418069688,0.0136239088809,0.0135103583049383,7.1739766354771365e-06
